m,-44.657
m,-45.3358
m,-inf
m,-47.4892
m,-45.6179
m,-inf
m,-45.9772
m,-45.5668
m,-126.341
m,-45.5198
m,-45.3519
m,-44.1168
m,-44.8628
m,-45.7756
m,-124.503
m,-45.0742
m,-43.7507
m,-47.6076
m,-43.7271
m,-45.2909
m,-123.243
m,-44.9848
m,-125.058
m,-43.218
m,-45.0902
m,-inf
m,-45.3511
m,-43.5743
m,-inf
m,-43.0651
m,-44.7847
m,-inf
m,-45.1104
m,-46.1813
m,-44.6313
m,-43.0906
m,-44.8843
m,-44.9882
m,-44.0124
m,-43.4984
m,-43.9907
m,-43.0154
m,-inf
m,-inf
m,-44.2024
m,-42.8986
m,-44.9574
m,-43.1724
m,-122.31
m,-inf
m,-44.5899
m,-43.9087
m,-42.508
m,-42.5808
m,-44.1104
m,-42.0128
m,-45.8476
m,-42.8215
m,-44.6927
m,-45.3369
m,-43.9268
m,-45.8454
m,-44.6791
m,-45.1253
m,-45.3042
m,-inf
m,-45.899
m,-44.4495
m,-42.2481
m,-46.1759
m,-42.5064
m,-inf
m,-43.1237
m,-44.8962
m,-inf
m,-inf
m,-44.1004
m,-123.181
m,-43.1137
m,-inf
m,-44.7315
m,-41.9217
m,-43.4075
m,-122.389
m,-42.4388
m,-44.0575
m,-41.7689
m,-44.326
m,-42.6479
m,-121.968
m,-44.4198
m,-42.7662
m,-44.1952
m,-44.6796
m,-42.1268
m,-44.6596
m,-43.2683
m,-44.7979
m,-43.8475
m,-43.8958
m,-44.7309
m,-inf
m,-43.8688
m,-inf
m,-44.2665
m,-45.5692
m,-44.9944
m,-inf
m,-45.7644
m,-43.0291
m,-44.7525
m,-123.003
m,-43.1728
m,-44.2077
m,-122.586
m,-42.5888
m,-44.1732
m,-42.848
m,-42.9499
m,-42.121
m,-122.975
m,-41.7787
m,-42.1513
m,-42.9192
m,-41.9164
m,-inf
m,-43.7601
m,-41.3316
m,-45.6747
m,-42.0058
m,-inf
m,-43.5325
m,-46.2533
m,-43.8127
m,-126.044
m,-44.128
m,-46.1992
m,-44.3645
m,-44.791
m,-124.73
m,-45.0216
m,-45.7369
m,-125.521
m,-44.3658
m,-45.5418
m,-45.0218
m,-45.8851
m,-inf
m,-44.8692
m,-43.3793
m,-45.8993
m,-123.682
m,-45.7864
m,-44.0882
m,-46.342
m,-44.7095
m,-inf
m,-inf
m,-44.4443
m,-45.5761
m,-43.6453
m,-45.314
m,-45.6155
m,-inf
m,-46.4714
m,-43.7261
m,-44.9319
m,-44.663
m,-44.1828
m,-42.6304
m,-45.045
m,-42.7357
m,-44.1139
m,-123.334
m,-43.2643
m,-122.845
m,-43.2224
m,-43.7176
m,-44.2831
m,-42.9604
m,-44.9335
m,-42.1799
m,-123.018
m,-43.1266
m,-inf
m,-124.374
m,-42.1836
m,-inf
m,-122.74
m,-43.5909
m,-43.9942
m,-44.4741
m,-43.6363
m,-44.1148
m,-45.0459
m,-43.8919
m,-43.8785
m,-44.2154
m,-43.7122
m,-46.803
m,-43.2073
m,-43.4207
m,-44.2937
m,-124.204
m,-42.4805
m,-45.0122
m,-123.27
m,-45.8341
m,-43.004
m,-inf
m,-44.6667
m,-44.2702
m,-43.6853
m,-122.794
m,-45.269
m,-43.4886
m,-inf
m,-44.7993
m,-inf
m,-43.4469
m,-inf
m,-45.4186
m,-inf
m,-45.3688
m,-43.6774
m,-inf
m,-44.3656
m,-124.495
m,-45.5112
m,-44.992
m,-47.0596
m,-45.1756
m,-inf
m,-44.5029
m,-44.448
m,-inf
m,-inf
m,-43.739
m,-123.164
m,-inf
m,-43.7658
m,-41.9158
m,-44.4821
m,-42.1722
m,-43.1562
m,-42.3535
m,-45.2072
m,-41.559
m,-42.6066
m,-42.232
m,-44.0281
m,-41.676
m,-45.7376
m,-41.8849
m,-122.851
m,-43.901
m,-124.685
m,-43.6915
m,-45.0231
m,-44.5426
m,-45.8947
m,-45.2067
m,-45.5149
m,-44.9341
m,-46.5896
m,-44.1696
m,-45.9375
m,-inf
m,-44.6857
m,-44.4237
m,-45.7508
m,-46.4907
m,-45.8471
m,-45.6935
m,-43.3364
m,-122.938
m,-123.255
m,-43.8588
m,-44.3308
m,-43.8843
m,-44.1113
m,-inf
m,-44.7816
m,-inf
m,-44.7179
m,-47.5132
m,-45.1204
m,-46.8236
m,-45.9971
m,-46.1282
m,-43.9442
m,-126.311
m,-44.3069
m,-inf
m,-45.4772
m,-46.4143
m,-inf
m,-45.2001
m,-43.853
m,-44.8356
m,-44.7103
m,-43.0113
m,-44.8154
m,-inf
m,-43.4952
m,-123.784
m,-42.9853
m,-43.4562
m,-45.3391
m,-43.6088
m,-44.8543
m,-44.8094
m,-inf
m,-43.8014
m,-43.4454
m,-43.5217
m,-43.2086
m,-44.8419
m,-43.3744
m,-44.2541
m,-42.4873
m,-43.5115
m,-43.2464
m,-43.6476
m,-43.0652
m,-122.244
m,-44.0468
m,-45.2242
m,-42.4941
m,-42.9438
m,-122.643
m,-43.8273
m,-43.2745
m,-44.7695
m,-43.4555
m,-inf
m,-45.2188
m,-43.2772
m,-45.373
m,-44.3004
m,-44.976
m,-inf
m,-46.6105
m,-43.4891
m,-123.7
m,-44.587
m,-44.0898
m,-45.0175
m,-123.309
m,-43.6879
m,-45.4858
m,-42.9352
m,-inf
m,-46.0917
m,-42.8347
m,-43.0101
m,-122.997
m,-43.4426
m,-44.5344
m,-42.9201
m,-43.5864
m,-44.5328
m,-43.7342
m,-44.248
m,-43.5156
b,-129.148
b,-128.521
b,-129.946
b,-48.7676
b,-49.2002
b,-47.2402
b,-49.5385
b,-129.761
b,-48.6808
b,-50.4053
b,-51.7166
b,-49.6732
b,-48.5083
b,-48.0941
b,-47.1716
b,-47.2698
b,-45.6812
b,-46.9462
b,-45.1497
b,-126.878
b,-45.435
b,-47.6187
b,-47.6789
b,-49.1396
b,-47.7577
b,-47.1584
m,-44.7091
m,-42.7977
m,-45.3228
m,-43.2836
m,-inf
m,-43.6076
m,-122.513
m,-44.0093
m,-121.635
m,-inf
m,-43.535
m,-43.0425
m,-44.2328
m,-43.9133
m,-43.2695
m,-123.311
m,-43.3353
m,-inf
m,-44.3011
m,-inf
m,-44.337
m,-45.307
m,-45.9104
