m,-89.9807
m,-81.5875
m,-81.1339
m,-81.5382
m,-82.2273
m,-89.7743
m,-92.5944
m,-92.78
m,-92.8968
m,-84.5272
m,-90.3796
m,-81.6532
m,-84.3444
m,-84.2151
m,-93.0341
m,-90.5092
m,-90.5092
m,-93.1191
m,-81.7604
m,-84.2095
m,-80.9868
m,-81.2337
m,-81.6064
m,-82.5521
m,-82.6143
m,-85.0709
m,-83.6206
m,-82.5717
m,-82.1117
m,-82.3497
m,-84.6701
m,-82.3534
m,-82.4286
m,-83.649
m,-85.1487
m,-93.9169
m,-83.1206
m,-83.9985
m,-85.4014
m,-93.9097
m,-84.0479
m,-94.0021
m,-94.3448
m,-91.6101
m,-82.7454
m,-85.2146
m,-82.3375
m,-93.9492
m,-82.8284
m,-91.5774
m,-85.5131
m,-84.0792
m,-83.2852
m,-85.6041
m,-91.6417
m,-91.5735
m,-83.4381
m,-82.2621
m,-91.6969
m,-94.1863
m,-82.743
m,-91.8102
m,-82.8151
m,-83.8653
m,-92.4018
m,-92.3488
m,-85.1713
m,-95.0879
m,-95.1081
m,-85.3977
m,-92.4967
m,-84.3011
m,-86.5392
m,-83.6726
m,-84.4554
m,-95.0842
m,-83.9571
m,-86.4881
m,-95.0483
m,-92.1569
m,-83.8175
m,-83.9797
m,-85.8598
m,-83.4445
m,-83.8002
m,-83.9298
m,-94.4015
m,-83.618
m,-84.4398
m,-85.2582
m,-82.0923
m,-83.3275
m,-93.6922
m,-82.1026
m,-83.874
m,-82.4635
m,-82.7978
m,-82.5512
m,-83.2158
m,-82.5301
m,-83.1738
m,-84.9846
m,-83.5729
m,-84.6389
m,-90.3919
m,-82.3682
m,-92.9456
m,-81.8127
m,-81.9449
m,-81.108
m,-83.1719
m,-83.1938
m,-82.2786
m,-82.7596
m,-82.6725
m,-82.7596
m,-93.3517
m,-93.543
m,-93.1597
m,-81.594
m,-81.8692
m,-82.3069
m,-93.8779
m,-84.9569
m,-82.2599
m,-82.426
m,-82.719
m,-82.9349
m,-82.8133
m,-94.025
m,-85.4757
m,-91.5314
m,-91.4988
m,-83.9445
m,-83.932
m,-84.1254
m,-85.275
m,-82.4302
m,-83.8684
m,-91.0418
m,-82.5695
m,-81.7687
m,-81.7702
m,-82.8534
m,-91.1182
m,-81.9619
m,-82.2658
m,-93.9191
m,-82.605
m,-83.1018
m,-82.1917
m,-90.7804
m,-82.8363
m,-84.742
m,-82.7215
m,-93.4998
m,-91.1221
m,-93.9343
m,-83.8919
m,-83.6602
m,-82.4927
m,-82.8135
m,-81.5981
m,-82.2104
m,-82.011
m,-83.1057
m,-82.0948
m,-85.1678
m,-91.1896
m,-85.2273
m,-85.3336
m,-84.1222
m,-94.1911
m,-85.3665
m,-82.4986
m,-84.9061
m,-82.7896
m,-91.2876
m,-84.6995
m,-81.6759
m,-81.856
m,-81.9827
m,-82.5625
m,-82.7866
m,-81.6336
m,-82.2422
m,-93.5116
m,-90.9734
m,-85.0269
m,-93.9509
m,-91.1492
m,-83.0817
m,-83.7416
m,-83.7101
m,-83.7421
m,-82.9344
m,-82.5649
m,-82.1419
m,-81.4625
m,-82.4859
m,-82.2983
m,-82.0307
m,-83.1249
m,-82.4355
m,-85.1033
m,-85.1142
m,-93.5094
m,-81.8055
m,-83.4221
m,-81.8321
m,-90.5498
m,-84.1535
m,-81.2769
m,-82.2628
m,-81.6034
m,-90.9138
m,-84.6999
m,-92.9563
m,-81.4333
m,-93.3254
m,-82.3345
m,-84.6012
m,-93.0769
m,-82.139
m,-83.4544
m,-93.0115
m,-81.5603
m,-83.3813
m,-81.9631
m,-82.3931
m,-83.5652
m,-90.5365
m,-81.5723
m,-90.8109
m,-84.7114
m,-93.5496
m,-83.606
m,-82.6191
m,-82.9003
m,-82.198
m,-83.4223
m,-83.4746
m,-84.6662
m,-90.5392
m,-84.5072
m,-84.1738
m,-81.9465
m,-93.1718
m,-93.5491
m,-85.1277
m,-91.0702
m,-82.8324
m,-82.1348
m,-93.3986
m,-83.5903
m,-93.5355
m,-82.6834
m,-84.9375
m,-83.5151
m,-93.7303
m,-93.6
m,-82.656
m,-82.2488
m,-83.3993
m,-82.9674
m,-82.468
m,-84.003
m,-91.205
m,-85.2347
m,-90.8774
m,-81.7595
m,-83.447
m,-81.7387
m,-93.785
m,-83.3125
m,-85.1045
m,-85.1854
m,-83.7411
m,-85.0478
m,-82.8444
m,-91.2076
m,-83.1247
